True_Label,Predicted_Label,Class_Probabilities
3,3,"[np.float32(5.5270295e-05), np.float32(0.0012627546), np.float32(0.00017623909), np.float32(0.9985031), np.float32(2.6362525e-06)]"
2,2,"[np.float32(0.012134874), np.float32(0.15922876), np.float32(0.82339215), np.float32(0.003519984), np.float32(0.0017241838)]"
1,1,"[np.float32(1.1684067e-07), np.float32(0.9999993), np.float32(4.5655068e-07), np.float32(6.4680926e-08), np.float32(2.7677613e-08)]"
2,2,"[np.float32(3.0611332e-06), np.float32(2.958831e-06), np.float32(0.9997582), np.float32(0.00023430871), np.float32(1.4405867e-06)]"
3,3,"[np.float32(1.359538e-05), np.float32(4.647037e-07), np.float32(6.8273393e-06), np.float32(0.99997854), np.float32(6.138689e-07)]"
3,3,"[np.float32(0.00059842184), np.float32(0.0002641877), np.float32(0.11989209), np.float32(0.8780224), np.float32(0.0012229069)]"
2,2,"[np.float32(1.2251498e-05), np.float32(0.00015489022), np.float32(0.99968517), np.float32(0.00014674042), np.float32(9.757296e-07)]"
3,3,"[np.float32(0.00020433134), np.float32(0.06772445), np.float32(0.015278526), np.float32(0.91661245), np.float32(0.00018027415)]"
3,2,"[np.float32(0.0065688672), np.float32(0.13398), np.float32(0.5024417), np.float32(0.35373595), np.float32(0.0032734047)]"
3,3,"[np.float32(0.0001363187), np.float32(0.00013445804), np.float32(0.35969102), np.float32(0.6388191), np.float32(0.0012191588)]"
4,4,"[np.float32(2.958148e-06), np.float32(2.1998733e-06), np.float32(3.240027e-05), np.float32(2.742863e-07), np.float32(0.9999622)]"
1,1,"[np.float32(0.00015187392), np.float32(0.9912915), np.float32(0.005681921), np.float32(0.002639296), np.float32(0.0002353842)]"
2,2,"[np.float32(4.8787868e-05), np.float32(8.541757e-05), np.float32(0.9998048), np.float32(3.5105917e-05), np.float32(2.5824305e-05)]"
3,3,"[np.float32(1.6358852e-05), np.float32(3.999056e-05), np.float32(0.040192235), np.float32(0.9596641), np.float32(8.727638e-05)]"
2,2,"[np.float32(1.2691995e-06), np.float32(3.5389783e-06), np.float32(0.9999385), np.float32(5.5399127e-05), np.float32(1.2532926e-06)]"
2,2,"[np.float32(0.00026418886), np.float32(0.0001546633), np.float32(0.9993741), np.float32(0.00018899029), np.float32(1.8099181e-05)]"
2,2,"[np.float32(7.270055e-06), np.float32(8.718361e-06), np.float32(0.99988973), np.float32(8.4368905e-05), np.float32(9.931266e-06)]"
2,2,"[np.float32(0.0002367832), np.float32(7.737083e-05), np.float32(0.9976949), np.float32(0.0012402335), np.float32(0.0007507199)]"
2,2,"[np.float32(2.9240538e-05), np.float32(9.663302e-06), np.float32(0.99984574), np.float32(0.00011014467), np.float32(5.2249056e-06)]"
2,2,"[np.float32(0.00040078265), np.float32(0.0031581211), np.float32(0.9956377), np.float32(0.00055797555), np.float32(0.00024547693)]"
3,3,"[np.float32(6.824685e-10), np.float32(2.4018573e-10), np.float32(8.554899e-10), np.float32(1.0), np.float32(5.289241e-10)]"
2,2,"[np.float32(4.7068947e-06), np.float32(4.8611662e-05), np.float32(0.9995264), np.float32(0.00037439133), np.float32(4.5959154e-05)]"
3,3,"[np.float32(5.4277414e-05), np.float32(1.283125e-05), np.float32(0.0022522823), np.float32(0.9976597), np.float32(2.095654e-05)]"
2,2,"[np.float32(1.8389425e-06), np.float32(2.843346e-06), np.float32(0.99991596), np.float32(7.918023e-05), np.float32(2.557038e-07)]"
2,2,"[np.float32(6.838047e-05), np.float32(1.3138556e-05), np.float32(0.9997123), np.float32(0.00019511017), np.float32(1.1118257e-05)]"
3,3,"[np.float32(1.2992206e-07), np.float32(2.1706044e-06), np.float32(1.1189506e-05), np.float32(0.9999863), np.float32(1.9013982e-07)]"
3,2,"[np.float32(0.0005569797), np.float32(0.00055692473), np.float32(0.5091335), np.float32(0.48943824), np.float32(0.0003143069)]"
3,3,"[np.float32(7.023413e-05), np.float32(0.0009306782), np.float32(0.07875263), np.float32(0.91691905), np.float32(0.003327464)]"
2,2,"[np.float32(1.0733408e-07), np.float32(3.1828044e-05), np.float32(0.99996746), np.float32(2.1918298e-07), np.float32(3.113454e-07)]"
2,2,"[np.float32(3.1712827e-07), np.float32(1.8135001e-06), np.float32(0.99999547), np.float32(1.9848305e-06), np.float32(4.154674e-07)]"
2,2,"[np.float32(0.0006233158), np.float32(0.0014998912), np.float32(0.9804292), np.float32(0.0143149635), np.float32(0.0031326266)]"
2,2,"[np.float32(3.438703e-06), np.float32(5.146091e-06), np.float32(0.9991722), np.float32(0.00081669167), np.float32(2.5286683e-06)]"
1,1,"[np.float32(6.305677e-08), np.float32(0.9999913), np.float32(6.4880587e-06), np.float32(2.02893e-06), np.float32(1.1783477e-07)]"
3,3,"[np.float32(0.00019216901), np.float32(0.00063475413), np.float32(0.0004243986), np.float32(0.99865365), np.float32(9.496876e-05)]"
3,3,"[np.float32(0.000318892), np.float32(2.4692772e-05), np.float32(0.3562538), np.float32(0.6432726), np.float32(0.0001300516)]"
2,2,"[np.float32(2.2548536e-06), np.float32(5.2024134e-06), np.float32(0.999992), np.float32(2.4058673e-07), np.float32(2.7456278e-07)]"
1,1,"[np.float32(2.5482113e-06), np.float32(0.99946755), np.float32(0.00052343006), np.float32(5.899122e-06), np.float32(5.5382907e-07)]"
3,3,"[np.float32(4.1848722e-08), np.float32(2.7754439e-08), np.float32(4.3233346e-08), np.float32(0.9999999), np.float32(2.197023e-08)]"
1,1,"[np.float32(5.193681e-06), np.float32(0.999308), np.float32(0.00047815693), np.float32(0.00015563045), np.float32(5.2969586e-05)]"
3,3,"[np.float32(0.0014963592), np.float32(0.064110175), np.float32(0.031095004), np.float32(0.9026673), np.float32(0.0006311652)]"
2,2,"[np.float32(9.432706e-07), np.float32(6.4923997e-06), np.float32(0.99998975), np.float32(2.3684825e-06), np.float32(4.9806897e-07)]"
1,1,"[np.float32(0.02808007), np.float32(0.5405011), np.float32(0.40407223), np.float32(0.023677224), np.float32(0.0036693835)]"
1,1,"[np.float32(6.679947e-06), np.float32(0.9999242), np.float32(5.3412852e-05), np.float32(1.2830556e-05), np.float32(2.910862e-06)]"
1,2,"[np.float32(0.0006051796), np.float32(0.17652431), np.float32(0.8127014), np.float32(0.009311101), np.float32(0.0008580223)]"
3,3,"[np.float32(6.698085e-07), np.float32(1.2318326e-06), np.float32(0.00014561175), np.float32(0.9998516), np.float32(7.7599776e-07)]"
1,1,"[np.float32(7.218677e-07), np.float32(0.99999833), np.float32(7.770196e-07), np.float32(1.9476735e-08), np.float32(1.345019e-07)]"
3,3,"[np.float32(4.1690248e-05), np.float32(0.00014001095), np.float32(0.0007762953), np.float32(0.9989266), np.float32(0.00011536807)]"
2,2,"[np.float32(2.7858663e-05), np.float32(0.00011986348), np.float32(0.9995962), np.float32(0.00018182612), np.float32(7.425251e-05)]"
3,3,"[np.float32(0.00062469917), np.float32(0.013140155), np.float32(0.018641565), np.float32(0.6225751), np.float32(0.34501848)]"
3,3,"[np.float32(1.8274337e-05), np.float32(1.6122525e-05), np.float32(0.00051516923), np.float32(0.9994435), np.float32(6.951558e-06)]"
2,2,"[np.float32(2.1575133e-05), np.float32(0.0060275043), np.float32(0.9816565), np.float32(0.012231368), np.float32(6.308002e-05)]"
2,2,"[np.float32(6.896715e-05), np.float32(0.00464047), np.float32(0.99292254), np.float32(0.0019396784), np.float32(0.00042833135)]"
2,2,"[np.float32(3.5118523e-05), np.float32(0.00036447358), np.float32(0.8662574), np.float32(0.13332532), np.float32(1.7629287e-05)]"
3,3,"[np.float32(0.000262755), np.float32(0.0012549538), np.float32(0.11768712), np.float32(0.87995964), np.float32(0.000835561)]"
3,3,"[np.float32(1.4186845e-05), np.float32(1.6612097e-05), np.float32(2.282096e-06), np.float32(0.9999659), np.float32(9.006006e-07)]"
3,3,"[np.float32(0.0003453925), np.float32(0.007731358), np.float32(0.08840327), np.float32(0.90221673), np.float32(0.0013031982)]"
3,3,"[np.float32(0.00026815728), np.float32(5.444975e-05), np.float32(0.041979242), np.float32(0.9566998), np.float32(0.0009983653)]"
2,2,"[np.float32(4.6482834e-05), np.float32(0.0002490045), np.float32(0.9988807), np.float32(0.0008179131), np.float32(5.8106734e-06)]"
4,2,"[np.float32(0.00023748605), np.float32(0.00042943045), np.float32(0.99330115), np.float32(0.004115389), np.float32(0.001916651)]"
3,3,"[np.float32(3.456298e-05), np.float32(2.5524146e-06), np.float32(0.0034009258), np.float32(0.9965599), np.float32(2.0522336e-06)]"
3,3,"[np.float32(0.00012642416), np.float32(0.00016385954), np.float32(0.02044392), np.float32(0.979251), np.float32(1.4808099e-05)]"
1,2,"[np.float32(0.008654501), np.float32(0.31991485), np.float32(0.66904753), np.float32(0.0020770992), np.float32(0.00030599706)]"
2,2,"[np.float32(1.0082332e-06), np.float32(9.1435896e-07), np.float32(0.99999523), np.float32(6.469835e-07), np.float32(2.2150386e-06)]"
4,4,"[np.float32(1.9199837e-05), np.float32(0.00011405449), np.float32(1.1233566e-05), np.float32(7.849327e-06), np.float32(0.99984765)]"
3,3,"[np.float32(2.9051702e-07), np.float32(4.7923385e-07), np.float32(5.3599492e-06), np.float32(0.9999882), np.float32(5.76431e-06)]"
1,1,"[np.float32(6.9948387e-06), np.float32(0.99968576), np.float32(0.00028709992), np.float32(1.0608266e-05), np.float32(9.499571e-06)]"
4,3,"[np.float32(0.005133984), np.float32(0.0050099455), np.float32(0.39429438), np.float32(0.418342), np.float32(0.17721967)]"
2,2,"[np.float32(3.0066997e-06), np.float32(2.3132126e-05), np.float32(0.999912), np.float32(5.7686528e-05), np.float32(4.1418602e-06)]"
2,2,"[np.float32(0.0002639316), np.float32(0.012024846), np.float32(0.97777253), np.float32(0.009466007), np.float32(0.00047265374)]"
0,0,"[np.float32(0.9999372), np.float32(1.9923376e-05), np.float32(4.081358e-05), np.float32(9.420884e-07), np.float32(1.1465394e-06)]"
2,2,"[np.float32(2.397505e-05), np.float32(0.00019397536), np.float32(0.9995839), np.float32(0.00013123002), np.float32(6.700489e-05)]"
2,2,"[np.float32(2.374551e-07), np.float32(1.48449e-05), np.float32(0.9999838), np.float32(4.8847215e-07), np.float32(5.4055073e-07)]"
3,3,"[np.float32(2.6232929e-05), np.float32(6.296047e-08), np.float32(1.5437878e-07), np.float32(0.99997354), np.float32(5.5292197e-08)]"
2,2,"[np.float32(1.3954037e-05), np.float32(0.00084239733), np.float32(0.9989802), np.float32(0.00011522274), np.float32(4.8114598e-05)]"
2,2,"[np.float32(3.0455429e-05), np.float32(2.7646196e-05), np.float32(0.9806403), np.float32(0.019228363), np.float32(7.3228206e-05)]"
3,2,"[np.float32(0.00018135438), np.float32(4.6471392e-05), np.float32(0.91134906), np.float32(0.08831349), np.float32(0.00010959115)]"
3,3,"[np.float32(0.00020401829), np.float32(0.00016769256), np.float32(0.021800274), np.float32(0.97522855), np.float32(0.0025994983)]"
3,1,"[np.float32(0.0044927383), np.float32(0.79683596), np.float32(0.010780079), np.float32(0.18684125), np.float32(0.0010499607)]"
2,2,"[np.float32(0.000572069), np.float32(0.011984977), np.float32(0.98349565), np.float32(0.0038226333), np.float32(0.00012462071)]"
3,3,"[np.float32(2.496587e-06), np.float32(1.5721546e-06), np.float32(4.6786667e-05), np.float32(0.99994683), np.float32(2.2611341e-06)]"
2,2,"[np.float32(1.6582634e-06), np.float32(7.794334e-05), np.float32(0.999907), np.float32(6.2002523e-06), np.float32(7.2010534e-06)]"
2,2,"[np.float32(4.004717e-06), np.float32(9.943938e-05), np.float32(0.9990897), np.float32(0.0008024944), np.float32(4.2647353e-06)]"
2,2,"[np.float32(4.1748604e-06), np.float32(8.937e-06), np.float32(0.9997036), np.float32(0.000270849), np.float32(1.2353988e-05)]"
1,1,"[np.float32(7.5587263e-07), np.float32(0.99998116), np.float32(1.3400118e-05), np.float32(1.8238634e-06), np.float32(3.0002132e-06)]"
3,2,"[np.float32(3.670419e-05), np.float32(8.376666e-06), np.float32(0.8975671), np.float32(0.10216223), np.float32(0.00022569436)]"
1,1,"[np.float32(6.0993324e-07), np.float32(0.9999907), np.float32(7.3871115e-06), np.float32(8.683205e-07), np.float32(4.3705057e-07)]"
2,2,"[np.float32(8.2857736e-07), np.float32(2.452208e-05), np.float32(0.9999615), np.float32(9.850703e-06), np.float32(3.2477233e-06)]"
2,2,"[np.float32(1.4267297e-05), np.float32(0.0008738362), np.float32(0.99905413), np.float32(7.499582e-06), np.float32(5.025495e-05)]"
3,3,"[np.float32(1.0146598e-05), np.float32(1.539539e-06), np.float32(1.1984164e-05), np.float32(0.9999733), np.float32(3.036861e-06)]"
2,2,"[np.float32(9.379421e-05), np.float32(0.00018967976), np.float32(0.9975368), np.float32(0.0021338752), np.float32(4.5846115e-05)]"
3,3,"[np.float32(2.5724823e-06), np.float32(5.690298e-07), np.float32(0.00022523283), np.float32(0.99976784), np.float32(3.8121937e-06)]"
3,3,"[np.float32(0.00030292285), np.float32(0.018062867), np.float32(0.07874236), np.float32(0.902204), np.float32(0.0006878916)]"
2,2,"[np.float32(1.1093042e-06), np.float32(1.2748502e-05), np.float32(0.9999552), np.float32(2.9521148e-05), np.float32(1.4370225e-06)]"
3,3,"[np.float32(1.370582e-05), np.float32(7.409709e-06), np.float32(0.035994142), np.float32(0.96393925), np.float32(4.544801e-05)]"
2,2,"[np.float32(0.0037681237), np.float32(0.09863742), np.float32(0.87767637), np.float32(0.019807357), np.float32(0.00011073779)]"
2,2,"[np.float32(5.129395e-07), np.float32(5.014443e-06), np.float32(0.9999453), np.float32(4.4578177e-05), np.float32(4.677671e-06)]"
2,2,"[np.float32(1.2121104e-07), np.float32(1.17720665e-05), np.float32(0.9999876), np.float32(2.866094e-07), np.float32(2.9502033e-07)]"
3,3,"[np.float32(1.7674253e-06), np.float32(5.329789e-07), np.float32(0.00041856966), np.float32(0.99957114), np.float32(8.02499e-06)]"
3,3,"[np.float32(4.3408264e-08), np.float32(3.8020932e-08), np.float32(5.7248826e-06), np.float32(0.99999404), np.float32(1.0344785e-07)]"
3,3,"[np.float32(0.0006071988), np.float32(0.00094289595), np.float32(0.0035953044), np.float32(0.99470735), np.float32(0.00014725643)]"
1,1,"[np.float32(3.0102115e-05), np.float32(0.99807656), np.float32(0.0018493566), np.float32(1.7724004e-05), np.float32(2.6350524e-05)]"
1,1,"[np.float32(3.8117846e-06), np.float32(0.9981041), np.float32(0.0017718899), np.float32(0.000117506286), np.float32(2.562164e-06)]"
1,1,"[np.float32(3.930978e-06), np.float32(0.9981863), np.float32(0.0017546889), np.float32(3.6721845e-05), np.float32(1.8268274e-05)]"
2,2,"[np.float32(1.3792792e-05), np.float32(8.033075e-06), np.float32(0.9998167), np.float32(4.390674e-05), np.float32(0.00011760894)]"
2,2,"[np.float32(1.4352797e-05), np.float32(0.00017301299), np.float32(0.998738), np.float32(0.0010560682), np.float32(1.8552177e-05)]"
3,3,"[np.float32(8.713815e-07), np.float32(4.3771856e-06), np.float32(0.00039096433), np.float32(0.9996006), np.float32(3.1765387e-06)]"
1,1,"[np.float32(2.5371071e-05), np.float32(0.99905306), np.float32(0.00079985807), np.float32(0.00011930138), np.float32(2.4273409e-06)]"
3,3,"[np.float32(1.4146207e-05), np.float32(6.556223e-05), np.float32(0.00018649136), np.float32(0.9997218), np.float32(1.1896032e-05)]"
2,2,"[np.float32(1.105164e-05), np.float32(2.0200672e-05), np.float32(0.9997547), np.float32(0.00020738189), np.float32(6.644851e-06)]"
3,2,"[np.float32(0.00021914199), np.float32(0.00070125505), np.float32(0.94410497), np.float32(0.0032644623), np.float32(0.051710095)]"
2,3,"[np.float32(0.00018548407), np.float32(0.00013910633), np.float32(0.22332054), np.float32(0.77594507), np.float32(0.0004097943)]"
2,2,"[np.float32(9.069352e-05), np.float32(0.00042458437), np.float32(0.7042986), np.float32(0.295163), np.float32(2.3109442e-05)]"
3,3,"[np.float32(0.00038786608), np.float32(0.003953452), np.float32(0.0040621334), np.float32(0.9858849), np.float32(0.005711588)]"
2,2,"[np.float32(0.00045033995), np.float32(0.071622044), np.float32(0.92779094), np.float32(6.276262e-05), np.float32(7.395617e-05)]"
1,1,"[np.float32(8.0800373e-07), np.float32(0.9995945), np.float32(0.00039141672), np.float32(1.1452294e-05), np.float32(1.8123202e-06)]"
2,2,"[np.float32(3.5644932e-06), np.float32(5.9297763e-06), np.float32(0.9981614), np.float32(0.0018259189), np.float32(3.2034657e-06)]"
2,2,"[np.float32(6.8835993e-07), np.float32(5.1614934e-06), np.float32(0.9999889), np.float32(5.013815e-06), np.float32(1.8566222e-07)]"
2,2,"[np.float32(1.0007125e-05), np.float32(0.00010390805), np.float32(0.99918157), np.float32(0.00068498123), np.float32(1.9570254e-05)]"
1,1,"[np.float32(0.00022953161), np.float32(0.99047184), np.float32(0.008723394), np.float32(0.0005009677), np.float32(7.421475e-05)]"
3,3,"[np.float32(5.658118e-06), np.float32(3.126403e-06), np.float32(3.604743e-06), np.float32(0.9999869), np.float32(7.6944934e-07)]"
2,2,"[np.float32(3.2385256e-06), np.float32(6.0567047e-05), np.float32(0.998142), np.float32(0.0017871013), np.float32(7.1857785e-06)]"
3,3,"[np.float32(7.587698e-05), np.float32(7.578948e-05), np.float32(0.122163616), np.float32(0.8774998), np.float32(0.00018478747)]"
3,2,"[np.float32(0.001305514), np.float32(0.0011353905), np.float32(0.9765138), np.float32(0.015507348), np.float32(0.0055379905)]"
2,2,"[np.float32(6.6624074e-05), np.float32(6.17843e-05), np.float32(0.9994517), np.float32(0.00025932753), np.float32(0.0001604563)]"
4,2,"[np.float32(3.114858e-05), np.float32(5.8646325e-05), np.float32(0.9973955), np.float32(0.00013049219), np.float32(0.002384129)]"
3,3,"[np.float32(1.4340177e-06), np.float32(8.723833e-05), np.float32(3.5006116e-05), np.float32(0.99986935), np.float32(6.919247e-06)]"
2,2,"[np.float32(3.496085e-06), np.float32(1.0165366e-05), np.float32(0.99995303), np.float32(2.9517874e-05), np.float32(3.6926506e-06)]"
1,2,"[np.float32(0.00035488722), np.float32(0.47099575), np.float32(0.52614087), np.float32(0.00013309096), np.float32(0.0023753901)]"
3,3,"[np.float32(9.073981e-09), np.float32(1.761184e-08), np.float32(6.724115e-08), np.float32(0.9999999), np.float32(1.2290215e-08)]"
1,2,"[np.float32(0.013664603), np.float32(0.12057265), np.float32(0.86138356), np.float32(0.0039968817), np.float32(0.00038233885)]"
3,3,"[np.float32(1.5431593e-05), np.float32(1.9286734e-05), np.float32(0.043688104), np.float32(0.95621014), np.float32(6.697479e-05)]"
3,3,"[np.float32(0.00021996944), np.float32(0.00031959367), np.float32(0.00018665606), np.float32(0.9992335), np.float32(4.026924e-05)]"
4,2,"[np.float32(0.0012371264), np.float32(0.0013965956), np.float32(0.5750027), np.float32(0.37002125), np.float32(0.05234237)]"
2,0,"[np.float32(0.76391166), np.float32(0.0018398948), np.float32(0.2282632), np.float32(0.0045916573), np.float32(0.0013936058)]"
0,2,"[np.float32(0.23131391), np.float32(0.0019002119), np.float32(0.7645749), np.float32(0.0019484638), np.float32(0.00026249557)]"
3,3,"[np.float32(2.5830468e-05), np.float32(5.4965487e-05), np.float32(0.0001654602), np.float32(0.99974686), np.float32(6.859926e-06)]"
1,1,"[np.float32(3.5291848e-08), np.float32(0.9999969), np.float32(3.0686517e-06), np.float32(1.8398193e-08), np.float32(3.5063454e-08)]"
